x-axis,1,2
second,Volt,Volt
-276.000E-03,+839.297E-03,+1.995313E+00
-274.000E-03,+819.766E-03,+2.030469E+00
-272.000E-03,+800.234E-03,+2.065625E+00
-270.000E-03,+761.172E-03,+2.100781E+00
-268.000E-03,+722.109E-03,+2.132031E+00
-266.000E-03,+673.281E-03,+2.159375E+00
-264.000E-03,+614.687E-03,+2.186719E+00
-262.000E-03,+546.328E-03,+2.210156E+00
-260.000E-03,+468.203E-03,+2.233594E+00
-258.000E-03,+399.844E-03,+2.253125E+00
-256.000E-03,+311.953E-03,+2.268750E+00
-254.000E-03,+233.828E-03,+2.280469E+00
-252.000E-03,+155.703E-03,+2.288281E+00
-250.000E-03,+67.812E-03,+2.296094E+00
-248.000E-03,-10.313E-03,+2.300000E+00
-246.000E-03,-98.203E-03,+2.300000E+00
-244.000E-03,-176.328E-03,+2.296094E+00
-242.000E-03,-264.219E-03,+2.284375E+00
-240.000E-03,-342.344E-03,+2.276563E+00
-238.000E-03,-420.469E-03,+2.260938E+00
-236.000E-03,-498.594E-03,+2.241406E+00
-234.000E-03,-566.953E-03,+2.221875E+00
-232.000E-03,-625.547E-03,+2.198438E+00
-230.000E-03,-674.375E-03,+2.175000E+00
-228.000E-03,-723.203E-03,+2.147656E+00
-226.000E-03,-772.031E-03,+2.116406E+00
-224.000E-03,-801.328E-03,+2.089063E+00
-222.000E-03,-830.625E-03,+2.057813E+00
-220.000E-03,-850.156E-03,+2.026563E+00
-218.000E-03,-859.922E-03,+1.991406E+00
-216.000E-03,-850.156E-03,+1.960156E+00
-214.000E-03,-850.156E-03,+1.928906E+00
-212.000E-03,-830.625E-03,+1.901563E+00
-210.000E-03,-801.328E-03,+1.870313E+00
-208.000E-03,-772.031E-03,+1.842969E+00
-206.000E-03,-723.203E-03,+1.815625E+00
-204.000E-03,-674.375E-03,+1.792188E+00
-202.000E-03,-625.547E-03,+1.768750E+00
-200.000E-03,-566.953E-03,+1.749219E+00
-198.000E-03,-508.359E-03,+1.733594E+00
-196.000E-03,-440.000E-03,+1.717969E+00
-194.000E-03,-371.641E-03,+1.702344E+00
-192.000E-03,-293.516E-03,+1.694531E+00
-190.000E-03,-215.391E-03,+1.686719E+00
-188.000E-03,-147.031E-03,+1.682813E+00
-186.000E-03,-78.672E-03,+1.682813E+00
-184.000E-03,-547E-06,+1.686719E+00
-182.000E-03,+67.812E-03,+1.690625E+00
-180.000E-03,+136.172E-03,+1.698438E+00
-178.000E-03,+194.766E-03,+1.714063E+00
-176.000E-03,+263.125E-03,+1.725781E+00
