
-276.000E-03,-1.967969E+00,+1.836563E+00
-274.000E-03,-1.967969E+00,+1.836563E+00
-272.000E-03,-1.967969E+00,+1.836563E+00
-270.000E-03,-1.967969E+00,+1.836563E+00
-268.000E-03,-1.967969E+00,+1.836563E+00
-266.000E-03,-1.967969E+00,+1.836563E+00
-264.000E-03,-1.967969E+00,+1.836563E+00
-262.000E-03,-1.967969E+00,+1.836563E+00
-260.000E-03,-1.967969E+00,+1.836563E+00
-258.000E-03,-1.967969E+00,+1.836563E+00
-256.000E-03,-1.967969E+00,+1.836563E+00
-254.000E-03,-1.967969E+00,+1.836563E+00
-252.000E-03,-1.967969E+00,+1.836563E+00
-250.000E-03,-1.967969E+00,+1.836563E+00
-248.000E-03,-1.967969E+00,+1.836563E+00
-246.000E-03,-1.967969E+00,+1.836563E+00
-244.000E-03,-1.967969E+00,+1.836563E+00
-242.000E-03,-1.967969E+00,+1.836563E+00
-240.000E-03,-1.967969E+00,+1.836563E+00
-238.000E-03,-1.967969E+00,+1.836563E+00
-236.000E-03,-1.967969E+00,+1.836563E+00
-234.000E-03,-1.967969E+00,+1.836563E+00
-232.000E-03,-1.967969E+00,+1.836563E+00
-230.000E-03,-1.967969E+00,+1.836563E+00
-228.000E-03,-1.967969E+00,+1.836563E+00
-226.000E-03,-1.967969E+00,+1.836563E+00
-224.000E-03,-1.967969E+00,+1.836563E+00
-222.000E-03,-1.967969E+00,+1.836563E+00
-220.000E-03,-1.967969E+00,+1.836563E+00
-218.000E-03,-1.967969E+00,+1.836563E+00
-216.000E-03,-1.967969E+00,+1.836563E+00
-214.000E-03,-1.967969E+00,+1.836563E+00
-212.000E-03,-1.967969E+00,+1.836563E+00
-210.000E-03,-1.967969E+00,+1.836563E+00
-208.000E-03,-1.967969E+00,+1.836563E+00
-206.000E-03,-1.967969E+00,+1.836563E+00
-204.000E-03,-1.967969E+00,+1.836563E+00
-202.000E-03,-1.967969E+00,+1.836563E+00
-200.000E-03,-1.967969E+00,+1.836563E+00
-198.000E-03,-1.967969E+00,+1.836563E+00
-196.000E-03,-1.967969E+00,+1.836563E+00
-194.000E-03,-1.967969E+00,+1.836563E+00
-192.000E-03,-1.967969E+00,+1.836563E+00
-190.000E-03,-1.967969E+00,+1.836563E+00
-188.000E-03,-1.967969E+00,+1.836563E+00
-186.000E-03,-1.967969E+00,+1.836563E+00
-184.000E-03,-1.967969E+00,+1.836563E+00
-182.000E-03,-1.967969E+00,+1.836563E+00
-180.000E-03,-1.967969E+00,+1.836563E+00
-178.000E-03,-1.967969E+00,+1.836563E+00
-176.000E-03,-1.967969E+00,+1.836563E+00
-174.000E-03,-1.967969E+00,+1.836563E+00
-172.000E-03,-1.967969E+00,+1.836563E+00
-170.000E-03,-1.967969E+00,+1.836563E+00
-168.000E-03,-1.967969E+00,+1.836563E+00
-166.000E-03,-1.967969E+00,+1.836563E+00
-164.000E-03,-1.967969E+00,+1.836563E+00
-162.000E-03,-1.967969E+00,+1.836563E+00
-160.000E-03,-1.967969E+00,+1.836563E+00
-158.000E-03,-1.967969E+00,+1.836563E+00
-156.000E-03,-1.967969E+00,+1.836563E+00
-154.000E-03,-1.967969E+00,+1.836563E+00
-152.000E-03,-1.967969E+00,+1.836563E+00
-150.000E-03,-1.967969E+00,+1.836563E+00
-148.000E-03,-1.967969E+00,+1.836563E+00
-146.000E-03,-1.967969E+00,+1.836563E+00
-144.000E-03,-1.967969E+00,+1.836563E+00
-142.000E-03,-1.967969E+00,+1.836563E+00
-140.000E-03,-1.967969E+00,+1.836563E+00
-138.000E-03,-1.967969E+00,+1.836563E+00
-136.000E-03,-1.967969E+00,+1.836563E+00
-134.000E-03,-1.967969E+00,+1.836563E+00
-132.000E-03,-1.967969E+00,+1.836563E+00
-130.000E-03,-1.967969E+00,+1.836563E+00
-128.000E-03,-1.967969E+00,+1.836563E+00
-126.000E-03,-1.967969E+00,+1.836563E+00
-124.000E-03,-1.967969E+00,+1.836563E+00
-122.000E-03,-1.967969E+00,+1.836563E+00
-120.000E-03,-1.967969E+00,+1.836563E+00
-118.000E-03,-1.967969E+00,+1.836563E+00
-116.000E-03,-1.967969E+00,+1.836563E+00
-114.000E-03,-1.967969E+00,+1.836563E+00
-112.000E-03,-1.967969E+00,+1.836563E+00
-110.000E-03,-1.967969E+00,+1.836563E+00
-108.000E-03,-1.967969E+00,+1.836563E+00
-106.000E-03,-1.967969E+00,+1.836563E+00
-104.000E-03,-1.967969E+00,+1.836563E+00
-102.000E-03,-1.967969E+00,+1.836563E+00
-100.000E-03,-1.967969E+00,+1.836563E+00
-98.000E-03,-1.967969E+00,+1.836563E+00
-96.000E-03,-1.967969E+00,+1.836563E+00
-94.000E-03,-1.967969E+00,+1.836563E+00
-92.000E-03,-1.967969E+00,+1.836563E+00
-90.000E-03,-1.967969E+00,+1.836563E+00
-88.000E-03,-1.967969E+00,+1.836563E+00
-86.000E-03,-1.967969E+00,+1.836563E+00
-84.000E-03,-1.967969E+00,+1.836563E+00
-82.000E-03,-1.967969E+00,+1.836563E+00
-80.000E-03,-1.967969E+00,+1.836563E+00
-78.000E-03,-1.967969E+00,+1.836563E+00
-76.000E-03,-1.967969E+00,+1.836563E+00
-74.000E-03,-1.967969E+00,+1.836563E+00
-72.000E-03,-1.967969E+00,+1.836563E+00
-70.000E-03,-1.967969E+00,+1.836563E+00
-68.000E-03,-1.967969E+00,+1.836563E+00
-66.000E-03,-1.967969E+00,+1.836563E+00
-64.000E-03,-1.967969E+00,+1.836563E+00
-62.000E-03,-1.967969E+00,+1.836563E+00
-60.000E-03,-1.967969E+00,+1.836563E+00
-58.000E-03,-1.967969E+00,+1.836563E+00
-56.000E-03,-1.967969E+00,+1.836563E+00
-54.000E-03,-1.967969E+00,+1.836563E+00
-52.000E-03,-1.967969E+00,+1.836563E+00
-50.000E-03,-1.967969E+00,+1.836563E+00
-48.000E-03,-1.967969E+00,+1.836563E+00
-46.000E-03,-1.967969E+00,+1.836563E+00
-44.000E-03,-1.967969E+00,+1.836563E+00
-42.000E-03,-1.967969E+00,+1.836563E+00
-40.000E-03,-1.967969E+00,+1.836563E+00
-38.000E-03,-1.967969E+00,+1.836563E+00
-36.000E-03,-1.967969E+00,+1.836563E+00
-34.000E-03,-1.967969E+00,+1.836563E+00
-32.000E-03,-1.967969E+00,+1.836563E+00
-30.000E-03,-1.967969E+00,+1.836563E+00
-28.000E-03,-1.967969E+00,+1.836563E+00
-26.000E-03,-1.967969E+00,+1.836563E+00
-24.000E-03,-1.967969E+00,+1.836563E+00
-22.000E-03,-1.967969E+00,+1.836563E+00
-20.000E-03,-1.967969E+00,+1.836563E+00
-18.000E-03,-1.967969E+00,+1.836563E+00
-16.000E-03,-1.967969E+00,+1.836563E+00
-14.000E-03,-1.967969E+00,+1.836563E+00
-12.000E-03,-1.967969E+00,+1.836563E+00
-10.000E-03,-1.967969E+00,+1.836563E+00
-8.000E-03,-1.967969E+00,+1.836563E+00
-6.000E-03,-1.967969E+00,+1.836563E+00
-4.000E-03,-1.967969E+00,+1.836563E+00
-2.000E-03,-1.940625E+00,+1.836563E+00
+0.0E+00,+1.973437E+00,+1.836563E+00
+2.000E-03,+1.989062E+00,+1.836563E+00
+4.000E-03,+1.989062E+00,+1.836563E+00
+6.000E-03,+1.989062E+00,+1.836563E+00
+8.000E-03,+1.989062E+00,+1.836563E+00
+10.000E-03,+1.989062E+00,+1.836563E+00
+12.000E-03,+1.989062E+00,+1.836563E+00
+14.000E-03,+1.989062E+00,+1.836563E+00
+16.000E-03,+1.989062E+00,+1.836563E+00
+18.000E-03,+1.989062E+00,+1.836563E+00
+20.000E-03,+1.989062E+00,+1.836563E+00
+22.000E-03,+1.985156E+00,+1.836563E+00
+24.000E-03,+1.989062E+00,+1.836563E+00
+26.000E-03,+1.989062E+00,+1.836563E+00
+28.000E-03,+1.989062E+00,+1.836563E+00
+30.000E-03,+1.989062E+00,+1.836563E+00
+32.000E-03,+1.989062E+00,+1.836563E+00
+34.000E-03,+1.985156E+00,+1.836563E+00
+36.000E-03,+1.989062E+00,+1.836563E+00
+38.000E-03,+1.989062E+00,+1.836563E+00
+40.000E-03,+1.989062E+00,+1.836563E+00
+42.000E-03,+1.989062E+00,+1.836563E+00
+44.000E-03,+1.989062E+00,+1.836563E+00
+46.000E-03,+1.989062E+00,+1.836563E+00
+48.000E-03,+1.985156E+00,+1.836563E+00
+50.000E-03,+1.985156E+00,+1.836563E+00
+52.000E-03,+1.985156E+00,+1.836660E+00
+54.000E-03,+1.985156E+00,+1.836660E+00
+56.000E-03,+1.985156E+00,+1.837344E+00
+58.000E-03,+1.985156E+00,+1.843496E+00
+60.000E-03,+1.985156E+00,+1.862051E+00
+62.000E-03,+1.985156E+00,+1.891738E+00
+64.000E-03,+1.985156E+00,+1.928066E+00
+66.000E-03,+1.985156E+00,+1.963613E+00
+68.000E-03,+1.985156E+00,+1.996524E+00
+70.000E-03,+1.985156E+00,+2.026504E+00
+72.000E-03,+1.985156E+00,+2.053262E+00
+74.000E-03,+1.985156E+00,+2.076797E+00
+76.000E-03,+1.985156E+00,+2.097500E+00
+78.000E-03,+1.985156E+00,+2.114785E+00
+80.000E-03,+1.985156E+00,+2.129043E+00
+82.000E-03,+1.985156E+00,+2.140469E+00
+84.000E-03,+1.985156E+00,+2.149453E+00
+86.000E-03,+1.985156E+00,+2.155117E+00
+88.000E-03,+1.985156E+00,+2.159316E+00
+90.000E-03,+1.985156E+00,+2.161172E+00
+92.000E-03,+1.985156E+00,+2.161953E+00
